Id	Pos	Neg	Sentiment
09077821	0	0	savannah
09077977	0	0	valdosta
09078102	0	0	vidalia
09078231	0	0	hi
09078654	0	0	hilo
09078784	0	0	honolulu
09079001	0	0	waikiki
09079153	0	0	sandwich_islands
09079505	0	0	hawaii_island
09079747	0	0	kahoolawe_island
09079875	0	0	kauai_island
09080006	0	0	lanai_island
09080146	0	0	maui_island
09080273	0	0	molokai_island
09080415	0	0	nihau_island
09080554	0	0	oahu_island
09080782	0	0	pearl_harbor
09080989	0	0	midway_islands
09081213	0	0	idaho
09081560	0	0	capital_of_idaho
09081688	0	0	coeur_d'alene
09081830	0	0	idaho_falls
09081955	0	0	lewiston
09082058	0	0	nampa
09082158	0	0	pocatello
09082273	0	0	sun_valley
09082395	0	0	twin_falls
09082540	0	0	prairie_state
09082988	0	0	cairo
09083151	0	0	carbondale
09083255	0	0	champaign
09083390	0	0	windy_city
09083659	0	0	decatur
09083795	0	0	east_saint_louis
09083949	0	0	moline
09084075	0	0	peoria
09084196	0	0	rockford
09084298	0	0	rock_island
09084483	0	0	springfield
09084615	0	0	urbana
09084750	0	0	indiana
09085089	0	0	bloomington
09085209	0	0	evansville
09085334	0	0	fort_wayne
09085441	0	0	gary
09085593	0	0	indianapolis
09085830	0	0	lafayette
09085967	0	0	muncie
09086070	0	0	south_bend
09086173	0	0	iowa
09086509	0	0	council_bluffs
09086635	0	0	davenport
09086793	0	0	cedar_rapids
09086894	0	0	clinton
09086995	0	0	des_moines
09087126	0	0	dubuque
09087247	0	0	mason_city
09087352	0	0	ottumwa
09087450	0	0	sioux_city
09087599	0	0	sunflower_state
09087996	0	0	dodge_city
09088151	0	0	abilene
09088301	0	0	hays
09088396	0	0	kansas_city
09088556	0	0	lawrence
09088718	0	0	salina
09088815	0	0	topeka
09088989	0	0	wichita
09089139	0	0	ky
09089524	0	0	bowling_green
09089631	0	0	frankfort
09089782	0	0	lexington
09089923	0	0	louisville
09090128	0	0	owensboro
09090271	0	0	paducah
09090389	0	0	bluegrass_region
09090559	0	0	louisiana_purchase
09090825	0	0	pelican_state
09091285	0	0	alexandria
09091398	0	0	capital_of_louisiana
09091538	0	0	lafayette
09091668	0	0	monroe
09091774	0	0	morgan_city
09091909	0	0	new_orleans
09092352	0	0	shreveport
09092497	0	0	pine_tree_state
09092822	0	0	capital_of_maine
09092948	0	0	bangor
09093072	0	0	brunswick
09093187	0	0	lewiston
09093315	0	0	orono
09093472	0	0	portland
09093608	0	0	old_line_state
09093980	0	0	maryland
09094093	0	0	aberdeen
09094217	0	0	capital_of_maryland
09094381	0	0	baltimore
09094581	0	0	fort_meade
09094791	0	0	frederick
09094919	0	0	hagerstown
09095023	0	0	old_colony
09095606	0	0	massachusetts_bay_colony
09095751	0	0	hub_of_the_universe
09096089	0	0	boston_harbor
09096190	0	0	beacon_hill
09096343	0	0	breed's_hill
09096498	0	0	charlestown
09096664	0	0	cambridge
09096903	0	0	concord
09097079	0	0	gloucester
09097283	0	0	lexington
09097461	0	0	medford
09097599	0	0	pittsfield
09097707	0	0	springfield
09097871	0	0	worcester
09098027	0	0	cape_ann
09098184	0	0	cape_cod
09098358	0	0	cape_cod_canal
09098488	0	0	martha's_vineyard
09098592	0	0	nantucket
09098721	0	0	plymouth
09098885	0	0	plymouth_colony
09099098	0	0	plymouth_rock
09099264	0	0	salem
09099411	0	0	williamstown
09099526	0	0	wolverine_state
09100080	0	0	alpena
09100223	0	0	ann_arbor
09100394	0	0	motown
09100690	0	0	flint
09100837	0	0	grand_rapids
09100982	0	0	houghton
09101127	0	0	jackson
09101233	0	0	kalamazoo
09101318	0	0	lansing
09101495	0	0	marquette
09101639	0	0	monroe
09101753	0	0	saginaw
09101882	0	0	traverse_city
09102016	0	0	north_star_state
09102415	0	0	bemidji
09102517	0.125	0	duluth
09102655	0	0	hibbing
09102781	0	0	mankato
09102883	0	0	minneapolis
09103112	0	0	rochester
09103217	0	0	st._cloud
09103377	0	0	st._paul
09103648	0	0	twin_cities
09103803	0	0	virginia
09103943	0	0	ms
09104474	0	0	biloxi
09104604	0	0	columbus
09104737	0	0	greenville
09104894	0	0	hattiesburg
09105003	0	0	jackson
09105156	0	0	meridian
09105260	0	0	natchez
09105390	0	0	tupelo
09105494	0	0	vicksburg
09105821	0	0	show_me_state
09106393	0	0	cape_girardeau
09106502	0	0	columbia
09106614	0	0	hannibal
09106770	0	0	independence
09106912	0	0	jefferson_city
09107098	0	0	kansas_city
09107305	0	0	poplar_bluff
09107412	0	0	st._joseph
09107626	0	0	st._louis
09107950	0	0	sedalia
09108055	0	0	springfield
09108164	0	0	treasure_state
09108586	0	0	bozeman
09108728	0	0	billings
09108884	0	0	butte
09109012	0	0	great_falls
09109180	0	0	helena
09109333	0	0	missoula
09109444	0	0	nebraska
09109771	0	0	grand_island
09109882	0	0	lincoln
09110099	0	0	north_platte
09110229	0	0	omaha
09110422	0	0	silver_state
09110784	0	0	carson_city
09110939	0	0	las_vegas
09111168	0	0	reno
09111366	0	0	nh
09111636	0	0	new_hampshire
09111754	0	0	concord
09111955	0	0	manchester
09112123	0	0	portsmouth
09112282	0	0	nj
09112742	0	0	new_jersey
09112857	0	0	atlantic_city
09113022	0	0	trenton
09113207	0	0	bayonne
09113333	0	0	camden
09113479	0	0	jersey_city
09113611	0	0	morristown
09113762	0	0	newark
09113901	0	0	new_brunswick
09114020	0	0	paterson
09114128	0	0	princeton
09114262	0	0	cape_may
09114401	0	0	liberty_island
09114696	0	0	nm
09115315	0	0	albuquerque
09115478	0	0	carlsbad
09115646	0	0	farmington
09115756	0	0	gallup
09115886	0	0	las_cruces
09116010	0	0	los_alamos
09116214	0	0	roswell
09116318	0	0	santa_fe
09116488	0	0	silver_city
09116599	0	0	taos
09116709	0	0	manhattan_island
09116876	0	0	new_amsterdam
09117118	0	0	new_netherland
09117351	0	0	ny
09118181	0	0	new_york
09118313	0	0	capital_of_new_york
09118505	0	0	buffalo
09118639	0	0	cooperstown
09118817	0	0	erie_canal
09119070	0	0	new_york_state_barge_canal
09119277	0	0	new_york_city
09119989	0	0	bronx
09120087	0	0	brooklyn
09120207	0	0	coney_island
09120353	0	0	ellis_island
09120594	0	0	manhattan
09120939	0	0	fifth_avenue
09121101	0	0	seventh_avenue
09121230	0	0	central_park
09121334	0	0	harlem
09121458	0	0	hell's_kitchen
09121619	0	0	south_of_houston
09121814	0	0	ithaca
09121936	0	0.25	bowery
09122086	0	0	great_white_way
09122258	0	0	park_avenue
09122397	0	0	off-broadway
09122542	0	0	times_square
09122779	0	0	wall_street
09122968	0	0	village
09123182	0	0	queens
09123281	0	0	staten_island
09123387	0	0	east_river
09123538	0	0	harlem_river
09123662	0	0	verrazano_narrows
09123809	0	0	west_point
09124039	0	0	long_island
09124252	0	0	elmont
09124399	0	0	kennedy_interrnational
09124589	0	0	binghamton
09124732	0	0	kingston
09124845	0	0	newburgh
09125016	0	0	niagara_falls
09125203	0	0	rochester
09125354	0	0	schenectady
09125528	0	0	syracuse
09125629	0	0	utica
09125727	0	0	saratoga_springs
09125881	0	0	watertown
09125984	0	0	borsht_circuit
09126305	0	0	tar_heel_state
09126895	0	0	north_carolina
09127014	0	0	cape_fear
09127161	0	0	cape_flattery
09127274	0	0	cape_froward
09127461	0	0	cape_hatteras
09127701	0	0	hatteras_island
09127844	0	0	raleigh
09128040	0	0	asheville
09128201	0	0	chapel_hill
09128372	0	0	queen_city
09128536	0	0	durham
09128691	0	0	fayetteville
09128808	0	0	goldsboro
09128947	0	0	greensboro
09129062	0	0	greenville
09129187	0	0	wilmington
09129324	0	0	winston-salem
09129442	0	0	peace_garden_state
09129719	0	0	capital_of_north_dakota
09129926	0	0	fargo
09130076	0	0	ohio
09130452	0	0	akron
09130599	0	0	athens
09130714	0	0	cleveland
09130883	0	0	cincinnati
09131001	0	0	columbus
09131205	0	0	dayton
09131324	0	0	mansfield
09131428	0	0	toledo
09131553	0	0	youngstown
09131654	0	0	sooner_state
09132053	0	0	bartlesville
09132163	0	0	enid
09132266	0	0	lawton
09132367	0	0	mcalester
09132474	0	0	muskogee
09132597	0	0	oklahoma_city
09132778	0	0	tulsa
09133010	0	0	oregon
09133364	0	0	bend
09133500	0	0	eugene
09133643	0	0	klamath_falls
09133775	0	0	medford
09133895	0	0	portland
09134202	0	0	salem
09134386	0	0	pennsylvania
09134882	0	0	pennsylvania
09134999	0	0	allentown
09135142	0	0	altoona
09135246	0	0	bethlehem
09135447	0	0	erie
09135590	0	0	gettysburg
09135733	0	0	harrisburg
09135894	0	0	hershey
09135993	0	0	chester
09136182	0	0	philadelphia
09136582	0	0	pittsburgh
09136929	0	0	scranton
09137032	0	0	ri
09137334	0	0	rhode_island
09137451	0	0	providence
09137682	0	0	newport
09137869	0	0	south_carolina
09138239	0	0	south_carolina
09138358	0	0	columbia
09138538	0	0	charleston
09138676	0	0	florence
09138808	0	0	greenville
09138935	0	0	south_dakota
09139380	0	0	aberdeen
09139508	0	0	pierre
09139698	0	0	rapid_city
09139849	0	0	sioux_falls
09139993	0	0	black_hills
09140148	0	0	volunteer_state
09140569	0	0	chattanooga
09140674	0	0	columbia
09140781	0	0	jackson
09140882	0	0	johnson_city
09140993	0	0	knoxville
09141119	0	0	memphis
09141297	0	0	nashville
09141526	0	0	tx
09142674	0	0	abilene
09142771	0	0	amarillo
09142887	0	0	arlington
09143017	0	0	capital_of_texas
09143205	0	0	beaumont
09143321	0	0	brownsville
09143549	0	0	bryan
09143649	0	0	corpus_christi
09143786	0	0	dallas
09143973	0	0	del_rio
09144117	0	0	el_paso
09144323	0	0	fort_worth
09144484	0	0	galveston
09144605	0	0	galveston_island
09144730	0	0	garland
09144851	0	0	houston
09145083	0	0	laredo
09145217	0	0	lubbock
09145341	0	0	lufkin
09145437	0	0	mcallen
09145553	0	0	midland
09145655	0	0	odessa
09145751	0	0	paris
09145851	0	0	plano
09145970	0	0	san_angelo
09146111	0	0	san_antonio
09146324	0	0	sherman
09146451	0	0	texarkana
09146584	0	0	tyler
09146681	0	0	victoria
09146813	0	0	waco
09146912	0	0	wichita_falls
09147046	0	0	utah
09147504	0	0	ogden
09147618	0	0	provo
09147737	0	0	salt_lake_city
09147964	0	0	vt
09148259	0	0	montpelier
09148422	0	0	bennington
09148529	0	0	brattleboro
09148662	0	0	burlington
09148871	0	0	rutland
09148970	0	0	virginia
09149934	0	0	virginia
09150047	0	0	richmond
09150284	0	0	blacksburg
09150448	0	0	jamestown
09150662	0	0	newport_news
09150863	0	0	norfolk
09151114	0	0	lynchburg
09151216	0	0	portsmouth
09151411	0	0	roanoke
09151516	0	0	virginia_beach
09151800	0	0	bull_run
09151963	0	0	chancellorsville
09152080	0	0	fredericksburg
09152218	0	0	petersburg
09152401	0	0	spotsylvania
09152570	0	0	yorktown
09152769	0	0	mount_vernon
09152944	0	0	washington
09153570	0	0	aberdeen
09153710	0	0	bellingham
09153873	0	0	kennewick
09154000	0	0	olympia
09154178	0	0	seattle
09154607	0	0	spokane
09154731	0	0	tacoma
09154905	0	0	vancouver
09155065	0	0	walla_walla
09155199	0	0	yakima
09155306	0	0	wv
09155692	0	0	beckley
09155798	0	0	charleston
09155986	0	0	clarksburg
09156095	0	0	fayetteville
09156241	0	0	huntington
09156395	0	0	harpers_ferry
09156666	0	0	morgantown
09156889	0	0	parkersburg
09157021	0	0	wheeling
09157163	0	0	wisconsin
09157555	0	0	appleton
09157657	0	0	eau_claire
09157766	0	0	green_bay
09157896	0	0	la_crosse
09158024	0	0	madison
09158268	0	0	milwaukee
09158501	0	0	racine
09158649	0	0	superior
09158789	0	0	watertown
09158897	0	0	wausau
09159003	0	0	wyoming
09159546	0	0	casper
09159675	0	0	cheyenne
09159859	0	0	jackson
09159958	0	0	lander
09160056	0	0	laramie
09160168	0	0	rock_springs
09160295	0	0	uruguay
09160571	0	0	montevideo
09160775	0	0	vanuatu
09160968	0	0	vila
09161090	0	0	the_holy_see
09161452	0	0	vatican_city
09161615	0	0	guiana_highlands
09161803	0	0	venezuela
09162276	0	0	caracas
09162414	0	0	ciudad_bolivar
09162581	0	0	cumana
09162803	0	0	maracaibo
09162955	0	0	maracay
09163077	0	0	valencia
09163192	0	0	vietnam
09163584	0	0	north_vietnam
09163844	0	0	south_vietnam
09164095	0	0	hanoi
09164241	0	0	saigon
09164417	0	0	haiphong
09164561	0	0	yemen
09164903	0	0	aden
09165146	0	0	hodeida
09165294	0	0	mukalla
09165464	0	0	sanaa
09165613	0	0	zambia
09165996	0	0	lusaka
09166127	0	0	low_countries
09166304	0	0	lusitania
09166534	0	0	slezsko
09166756	0	0	big_sur
09166902	0	0	silicon_valley
09167101	0	0	zimbabwe
09167505	0	0	salisbury
09167652	0	0	bulawayo
09167767	0	0	great_arabian_desert
09168020	0	0	eastern_desert
09168193	0	0	atacama_desert
09168336	0	0	great_australian_desert
09168592	0	0	black_rock_desert
09168707	0	0	chihuahuan_desert
09168915	0	0	colorado_desert
09169038	0	0	kavir_desert
09169188	0	0	lut_desert
09169303	0	0	death_valley
09169557	0	0	gibson_desert
09169690	0	0	gila_desert
09169801	0	0	gobi_desert
09169930	0	0	great_sandy_desert
09170109	0	0	great_victoria_desert
09170294	0	0	kalahari_desert
09170475	0	0	turkestan_desert
09170633	0	0	qizil_qum
09170788	0	0	libyan_desert
09170996	0	0	mojave_desert
09171204	0	0	namib_desert
09171376	0	0	nefud
09171560	0	0	negev_desert
09171674	0	0	nubian_desert
09171853	0	0	painted_desert
09171984	0	0	patagonian_desert
09172111	0	0	rub_al-khali
09172283	0	0	sahara_desert
09172480	0	0	sub-saharan_africa
09172634	0	0	simpson_desert
09172751	0	0	sinai_desert
09172910	0	0	sonoran_desert
09173023	0	0	syrian_desert
09173288	0	0	taklimakan_desert
09173417	0	0	thar_desert
09173623	0	0	cameroon
09173777	0	0	pico_de_orizaba
09174015	0	0	volcan_de_colima
09174166	0	0	cotacachi
09174301	0	0	cotopaxi
09174457	0	0	demavend
09174566	0	0	el_misti
09174718	0	0	mt_etna
09174908	0	0	fuego
09175016	0	0	mount_fuji
09175322	0	0	pasto
09175459	0	0	guallatiri
09175617	0	0	huainaputina
09175767	0	0	klyuchevskaya
09175915	0	0	krakatoa
09176159	0	0	new_siberian_islands
09176342	0	0	lascar
09176446	0	0	mauna_kea
09176608	0	0	mauna_loa
09176732	0	0	nyamuragira
09176844	0	0	nyiragongo
09176955	0	0	purace
09177103	0	0	sangay
09177249	0	0	tupungatito
09177385	0	0	mt._st._helens
09177647	0	0	scythia
09177883	0	0	vesuvius
09178141	0	0	north_africa
09178310	0	0	west_africa
09178481	0	0.125	house_of_islam
09178596	0.125	0	house_of_war
09178727	0	0	life
09178821	0.25	0	rational_motive
09178999	0	0	reason
09179264	0.125	0	occasion
09179382	0	0	score
09179606	0	0	why
09179776	0.25	0	motivator
09179962	0.5	0	moral_force
09180118	0	0.125	disincentive
09180259	0.5	0	irrational_motive
09180431	0	0	urge
09180616	0	0	abience
09180791	0	0	adience
09180967	0	0	thanatos
09181114	0.25	0	irrational_impulse
09181330	0	0	irresistible_impulse
09181557	0	0.125	passion
09181889	0.125	0.25	agromania
09181993	0.125	0.125	potomania
09182142	0.25	0.25	egomania
09182273	0.125	0.125	kleptomania
09182401	0	0.5	logorrhea
09182524	0	0	possession
09182650	0.125	0	necrophilism
09182784	0.125	0.125	phaneromania
09182929	0	0.125	pyromania
09183031	0	0	trichotillomania
09183140	0	0	wanderlust
09183255	0.25	0	obsession
09183532	0	0	onomatomania
09183693	0.125	0.375	morals
09183971	0.25	0.375	hedonism
09184136	0.125	0	sense_of_right_and_wrong
09184405	0.375	0	wee_small_voice
09184543	0.375	0	sense_of_shame
09184668	0.375	0	light_within
09184834	0	0	psychic_energy
09184975	0.25	0	provocation
09185280	0	0	signal
09185440	0	0	libidinal_energy
09185612	0	0	charge
09185865	0	0.375	acathexis
09186064	0	0	aare_river
09186225	0	0	abukir_bay
09186359	0	0	abyss
09186592	0	0	abyssal_zone
09186709	0	0	river_acheron
09186928	0	0.375	achondrite
09187036	0	0	acicula
09187204	0	0	aconcagua
09187407	0	0	mount_adams
09187594	0	0	samanala
09187743	0	0	river_adige
09187923	0	0	adirondacks
09188094	0	0	admiralty_range
09188229	0.125	0.375	adjunct
09188383	0	0	adriatic_sea
09188609	0	0	aegean_sea
09188894	0	0	aegospotamos
09189157	0	0	eyry
09189289	0	0	aerolite
09189411	0	0	africa
09190918	0.5	0	agent
09191427	0	0	airborne_transmission
09191635	0	0	air_bubble
09191707	0	0	river_aire
09191875	0	0	alabama_river
09192122	0	0	alaska_peninsula
09192280	0	0	alaska_range
09192462	0	0	aldebaran
09192566	0	0	algol
09192708	0	0	allegheny_mountains
09192973	0	0	allegheny_river
09193282	0	0	alluvium
09193551	0	0	alluvial_plain
09193705	0.5	0	alp
09193772	0	0	rigil_kent
09193933	0	0	alpha_crucis
09194052	0	0	alpha_particle
09194227	0	0	alpine_type_of_glacier
09194357	0	0	the_alps
09194710	0	0	altay_mountains
09194938	0	0	altair
09195098	0	0	altocumulus_cloud
09195235	0	0	altostratus_cloud
09195372	0	0	amazon_river
09195615	0	0	america
09195796	0	0	american_falls
09195958	0.125	0.125	ammonoid
09196103	0	0	heilong_jiang
09196302	0.125	0	ancohuma
09196454	0	0	andaman_sea
09196611	0	0	andes
09197271	0	0	andromeda
09197432	0	0	upper_tunguska
09197660	0.125	0	angel_falls
09197815	0	0	anion
09197945	0.25	0	annapurna
09198106	0	0.125	antarctica
09198574	0	0	antarctic_ocean
09198755	0	0	palmer_peninsula
09198997	0	0	antares
09199101	0	0	formicary
09199219	0	0	antibaryon
09199341	0	0	antilepton
09199498	0	0	antimeson
09199581	0	0	positive_muon
09199728	0	0	antineutrino
09199817	0	0	antineutron
09199904	0	0	antiparticle
09200193	0	0	antiproton
09200317	0	0	antiquark
09200419	0.375	0	tau-plus_particle
09200527	0	0	antlia
09200649	0	0	apalachicola_river
09200874	0	0	apennines
09201031	0	0	aperture
09201189	0	0	apollo_asteroid
09201301	0	0	appalachians
09201714	0	0	apus
09201840	0	0	aquarius
09201998	0	0	aquifer
09202142	0	0	aquila
09202285	0	0	ara
09202405	0	0	arabian_sea
09202603	0	0	arafura_sea
09202810	0	0	araguaya_river
09203032	0.375	0	mt._ararat
09203217	0	0	araxes
09203481	0	0	arauca
09203677	0	0	archeological_remains
09203827	0	0	archipelago
09204977	0	0	arctic_ocean
09205334	0	0	arcturus
09205509	0	0	arete
09205607	0	0	argo
09205890	0	0	ergun_he
09206133	0	0	aries
09206289	0	0	aristarchus
09206375	0	0	arkansas_river
09206693	0	0	river_arno
09206896	0	0	arroyo
09206985	0	0	upgrade
09207288	0	0	asia
09208496	0	0	asterism
09208702	0	0	asteroid
09209025	0	0.25	asthenosphere
09209132	0	0	atacama_trench
09209263	0	0	atlantic_ocean
09210236	0	0	atlantic_coast
09210346	0	0	atlas_mountains
09210604	0	0	atmosphere
09210862	0	0	atoll
09211056	0	0	charioteer
09211266	0	0	australia
09211735	0	0	australian_alps
09211944	0	0	upper_avon_river
09212151	0	0	river_avon
09212360	0	0	backwater
09212572	0	0	badlands
09212690	0	0	baffin_bay
09212935	0	0	plattensee
09213076	0	0	balkans
09213254	0	0	baltic_sea
09213434	0	0	bank
09213565	0	0	bank
09213828	0	0	cant
09214060	0	0	bar
09214269	0	0	barbecue_pit
09214422	0	0	barents_sea
09214581	0	0	barrier
09214760	0	0	barrier_island
09214916	0	0	barrier_reef
09215023	0	0	heavy_particle
09215315	0	0.125	base
09215437	0	0	basin
09215664	0	0	embayment
09216442	0	0	bay_of_bengal
09216588	0	0	bay_of_biscay
09216781	0	0	bay_of_fundy
09216968	0	0	bay_of_naples
09217086	0	0	bayou
09217230	0	0	beach
09217414	0	0	beachfront
09217508	0	0	beaufort_sea
09217638	0	0	bottom
09217867	0	0	bed
09218044	0	0	bedrock
09218159	0	0	hive
09218315	0	0	honeycomb
09218494	0	0	belay
09218641	0.125	0	ben
09218782	0	0	bering_sea
09218963	0	0	bering_strait
09219078	0	0	berkshires
09219233	0	0	berm
09219349	0	0	beta_centauri
09219467	0	0	beta_crucis
09219592	0	0	beta_particle
09219731	0	0	betelgeuse
09219858	0	0	wain
09220046	0	0	bighorn_river
09220239	0	0	bight
09220434	0	0	bight_of_benin
09220574	0	0	big_sioux_river
09220770	0	0	billabong
09220922	0	0	billabong
09221070	0	0	double_star
09221424	0	0	biological_agent
09221571	0	0	birdnest
09221723	0	0	biscayne_bay
09221900	0	0	bismarck_sea
09222051	0	0	scrap
09222406	0.375	0	full_radiator
09222742	0	0	schwarzwald
09222880	0	0	black_hills
09223177	0.25	0	black_hole
09223325	0	0	euxine_sea
09223487	0	0	cystolith
09223591	0.125	0	blade
09223725	0	0	mantle
09223911	0	0	blood-brain_barrier
09224193	0	0	blue_nile
09224325	0	0	blue_ridge_mountains
09224566	0	0	wild_blue_yonder
09224725	0	0	bluff
09224828	0	0.125	b-meson
09224911	0	0	body
09225146	0	0	water
09225943	0	0	peat_bog
09226209	0	0	po_hai
09226367	0	0	bolt-hole
09226498	0.25	0	bonanza
09226591	0.125	0	bonete
09226738	0	0	bootes
09226869	0	0	borrow_pit
09226997	0	0	boson
09227219	0	0	bosporus
09227428	0	0	bottomland
09227530	0	0	bottom_quark
09227683	0	0	bougainville_trench
09227839	0	0	bowlder
09228055	0	0	brae
09228144	0	0	brahmaputra_river
09228324	0	0	branch
09228492	0	0	branched_chain
09228619	0	0	brazos_river
09228801	0	0	breach
09228928	0	0	brenner_pass
09229158	0.125	0	brickbat
09229249	0	0	bristol_channel
09229409	0	0	creek
09229641	0	0	brooklet
09229709	0	0	bubble
09229941	0	0	bullet_hole
09230041	0	0	tunnel
09230202	0	0	butte
09230361	0	0	buzzards_bay
09230500	0.125	0	cachi
09230646	0	0	caelum
09230768	0	0	concretion
09231117	0	0	caldera
09231263	0	0	callisto
09231361	0	0	caloosahatchee_river
09231587	0	0	river_cam
09231761	0	0	cambrian_mountains
09231890	0	0	canadian_river
09232165	0	0	horseshoe_falls
09232317	0	0.625	canal
09232526	0	0	lake_canandaigua
09232687	0	0	cancer
09232841	0	0	great_dog
09232989	0	0	little_dog
09233134	0	0	canopus
09233284	0	0	cantabrian_mountains
09233446	0	0	canyon
09233603	0	0	canyonside
09233715	0	0	ness
09234104	0	0	cape_kennedy
09234374	0	0	cape_cod_bay
09234491	0	0	cape_fear_river
09234654	0	0	capella
09234756	0	0	cape_sable
09234885	0	0	cape_sable
09235053	0	0	cape_trafalgar
09235244	0	0	cape_york
09235469	0	0	cape_york_peninsula
09235713	0	0	capricornus
09235894	0	0	caribbean_sea
09236077	0	0	carina
09236251	0	0	carlsbad_caverns
09236423	0	0	carpathians
09236766	0	0	carpet
09236957	0	0	cascade
09237076	0	0	cascades
09237404	0	0	caspian_sea
09237627	0	0	cassiopeia
09237749	0	0	castor
09237918	0	0	cataract
09238030	0	0	cataract_canyon
09238143	0.125	0	catch
09238294	0	0	cation
09238425	0	0	catskills
09238674	0	0	caucasus_mountains
09238926	0	0	cave
09239302	0	0	cavern
09239451	0	0	cavern
09239581	0	0	lake_cayuga
09239740	0	0	heavenly_body
09240051	0	0	centaurus
09240272	0	0	cepheus
09240409	0	0	ceres
09240507	0	0	cetus
09240621	0	0	chemical_chain
09240889	0	0	chameleon
09241047	0	0	changtzu
09241247	0	0	channel
09241712	0	0	chao_phraya
09241929	0	0.25	chap
09242037	0	0	charles_river
09242232	0	0	charm_quark
09242389	0	0	chasm
09242514	0	0	chattahoochee_river
09242767	0	0	lake_baykal
09242956	0	0	lake_chelan
09243100	0	0	coeur_d'alene_lake
09243209	0	0	lake_tahoe
09243405	0	0	chesapeake_bay
09243615	0.25	0	chimborazo
09243769	0	0	chink
09243906	0	0	cow_dung
09244022	0.125	0.125	chiron
09244191	0	0	chondrite
09244331	0	0	chondrule
09244469	0	0	chromosphere
09244683	0	0	chukchi_peninsula
09244831	0	0	chukchi_sea
09244972	0	0	cimarron_river
09245212	0	0	clinker
09245370	0	0	circinus
09245515	0	0	cwm
09245650	0	0	cirrocumulus_cloud
09245833	0	0	cirrostratus_cloud
09245964	0	0	cirrus_cloud
09246134	0	0	clast
09246292	0	0	clastic_rock
09246464	0	0	drop-off
09246660	0	0	clinch_river
09246883	0	0	ring
09247071	0	0	closed_universe
09247410	0	0	cloud
09247847	0	0	cloud_bank
09247942	0	0	clyde
09248153	0	0	coast
09248294	0	0	coastal_plain
09248399	0	0	coastland
09248477	0	0	coast_range
09248724	0	0	river_cocytus
09248914	0	0	coffee_grounds
09249034	0	0	gap
09249155	0	0	collector
09249272	0	0	collision_course
09249418	0	0	colorado_river
09250016	0	0	colorado_river
09250165	0	0	colorado_plateau
09250551	0	0	dove
09250678	0	0	columbia_river
09251002	0	0	coma
09251229	0	0	coma_berenices
09251407	0	0	comet
09251689	0.125	0	commemorative
09251832	0.125	0	stalin_peak
09252078	0	0	zaire_river
09252273	0	0	connecticut_river
09252586	0	0	consolidation
09252766	0	0	lake_constance
09252970	0	0	constellation
09254614	0	0	continent
09255070	0	0	continental_glacier
09255207	0	0	continental_shelf
09255343	0	0	continental_slope
09255519	0	0	contrail
09255768	0	0	cook_strait
09255921	0	0	coosa_river
09256182	0.125	0	copernicus
09256272	0	0	coprolite
09256360	0	0.125	stercolith
09256479	0	0	coral_reef
09256663	0	0	coral_sea
09256815	0	0	core
09256895	0	0	core
09257011	0	0	corner
09257141	0	0	corona_borealis
09257280	0.25	0	coropuna
09257429	0	0	crow
09257563	0	0	couple
09257761	0	0	cove
09257843	0	0	cove
09257949	0	0	natural_covering
09258587	0	0	crab_nebula
09258715	0.125	0	scissure
09259025	0	0	crag
09259104	0	0	cranny
09259219	0	0	crater
09259376	0	0	crater
09259500	0	0	craton
09259677	0	0	crevasse
09259746	0	0	okeechobee_waterway
09260010	0	0.125	earth's_crust
09260218	0	0	incrustation
09260466	0	0	crystallization
09260744	0	0	crystallite
09260907	0	0	tilth
09261138	0	0	cumberland_river
09261407	0	0	cumberland_gap
09261604	0	0	cumberland_plateau
09261772	0	0	thundercloud
09261960	0	0	cumulus_cloud
09262082	0	0	kukenaam_falls
09262233	0	0	curtain
09262371	0	0	cutting
09262490	0	0	cygnus
09262690	0	0	dale
09262798	0	0	dander
09262955	0	0	dandruff
09263087	0	0	danube_river
09263479	0	0	darling_river
09263619	0	0	dead_sea
09263811	0	0	deep
09263912	0	0	gorge
09264021	0	0	deimos
09264116	0	0	delaware_river
09264425	0	0	delaware_bay
09264599	0	0	dingle
09264680	0	0	delphinus
09264803	0	0	delta
09265025	0	0	delta_ray
09265134	0	0	demerara
09265274	0.125	0	denali_fault
09265392	0	0	deneb
09265492	0	0	denebola
09265620	0	0	fall
09265910	0.375	0	desideratum
09266052	0	0	detroit_river
09266287	0	0	deuteron
09266453	0.25	0	dhaulagiri
09266604	0	0	diapir
09266790	0	0	gaseous_nebula
09266946	0	0	dipole
09267128	0	0	dipole_molecule
09267227	0	0	direct_transmission
09267490	0	0	discard
09267602	0	0	distributary
09267758	0	0	ditch
09267854	0	0	divot
09268007	0	0	divot
09268236	0	0	dnieper_river
09268480	0	0	doggy_do
09268592	0	0	dolomite_alps
09268778	0	0	don_river
09268927	0	0	donner_pass
09269174	0	0	dorado
09269341	0	0	down
09269472	0	0	downhill
09269573	0	0	down_quark
09269717	0	0	dragon
09269882	0	0	draw
09269972	0	0	settlings
09270160	0	0	drey
09270233	0	0	drift
09270414	0	0	drift_ice
09270508	0	0	drink
09270657	0	0	drumlin
09270735	0	0	sand_dune
09270894	0	0	world
09271291	0	0	east_china_sea
09271415	0	0	ebro_river
09271558	0	0	elbe_river
09271774	0	0	electric_doublet
09271904	0	0	negatron
